s02cl_id,hh_id,ind_id,s07sex,s09age,d12sumres,gps_lat,gps_lng,gps_alt,gps_acc,dup
63,H6300135,P6300195,2,24,3,-15.76433193,35.00441999,951.5,53,0
63,H6300135,P6300198,2,30,5,-15.76433193,35.00441999,951.5,53,0
63,H6300135,P6300196,2,26,3,-15.76433193,35.00441999,951.5,53,0
63,H6300136,P6300205,2,22,3,-15.76608405,35.00366023,930,48,0
63,H6300137,P6300207,2,36,3,-15.76663314,35.00322349,936.700012207,16,0
63,H6300137,P6300209,2,19,3,-15.76663314,35.00322349,936.700012207,16,0
63,H6300137,P6300208,2,20,3,-15.76663314,35.00322349,936.700012207,16,0
63,H6300148,P6300175,2,24,3,-15.76289221,35.00465858,960.799987793,19,0
63,H6300149,P6300174,2,23,3,-15.76314313,35.00537855,970.5999755859,47,0
63,H6300149,P6300173,2,41,3,-15.76314313,35.00537855,970.5999755859,47,0
63,H6300149,P6300176,1,19,5,-15.76314313,35.00537855,970.5999755859,47,0
63,H6300149,P6300180,1,45,3,-15.76314313,35.00537855,970.5999755859,47,0
63,H6300150,P6300172,2,33,2,-15.76346835,35.00511224,945.700012207,40,0
63,H6300151,P6300171,2,35,5,-15.76323068,35.00493484,960,15,0
64,H6400001,P6400001,2,37,3,-15.76750127,35.01174153,1010.299987793,5,0
64,H6400001,P6400002,2,19,3,-15.76750127,35.01174153,1010.299987793,5,0
64,H6400002,P6400005,2,18,3,-15.76732882,35.01164912,1020.799987793,5,0
64,H6400002,P6400004,1,18,3,-15.76732882,35.01164912,1020.799987793,5,0
64,H6400002,P6400003,1,22,3,-15.76732882,35.01164912,1020.799987793,5,0
64,H6400003,P6400007,2,18,3,-15.76679582,35.01197238,1022.799987793,4,0
64,H6400003,P6400010,2,41,3,-15.76679582,35.01197238,1022.799987793,4,0
64,H6400003,P6400009,2,19,3,-15.76679582,35.01197238,1022.799987793,4,0
64,H6400003,P6400008,2,21,3,-15.76679582,35.01197238,1022.799987793,4,0
64,H6400004,P6400012,2,19,3,-15.76648742,35.01148772,1030.8000488281,5,0
64,H6400004,P6400011,2,41,3,-15.76648742,35.01148772,1030.8000488281,5,0
64,H6400005,P6400035,1,23,3,-15.76626451,35.01156938,1013.5999755859,5,0
64,H6400005,P6400014,1,21,3,-15.76626451,35.01156938,1013.5999755859,5,0
64,H6400005,P6400020,2,18,3,-15.76626451,35.01156938,1013.5999755859,5,0
64,H6400005,P6400036,1,22,3,-15.76626451,35.01156938,1013.5999755859,5,0
64,H6400005,P6400013,2,40,3,-15.76626451,35.01156938,1013.5999755859,5,0
64,H6400005,P6400032,2,18,3,-15.76626451,35.01156938,1013.5999755859,5,0
64,H6400006,P6400015,1,61,3,-15.76630287,35.01167167,1017.0999755859,5,0
64,H6400006,P6400037,2,22,3,-15.76630287,35.01167167,1017.0999755859,5,0
64,H6400007,P6400030,1,19,3,-15.76602802,35.01129004,1014.9000244141,5,0
64,H6400007,P6400017,2,18,3,-15.76602802,35.01129004,1014.9000244141,5,0
64,H6400007,P6400039,1,22,3,-15.76602802,35.01129004,1014.9000244141,5,0
64,H6400007,P6400016,2,49,3,-15.76602802,35.01129004,1014.9000244141,5,0
64,H6400008,P6400019,2,30,3,-15.76624133,35.01156,1010.799987793,5,0
64,H6400008,P6400018,1,44,3,-15.76624133,35.01156,1010.799987793,5,0
64,H6400009,P6400022,2,18,3,-15.76668837,35.01291621,1028,5,0
64,H6400009,P6400033,2,20,3,-15.76668837,35.01291621,1028,5,0
64,H6400009,P6400021,1,21,3,-15.76668837,35.01291621,1028,5,0
64,H6400010,P6400023,2,20,3,-15.76671602,35.0133639,1028.1999511719,5,0
64,H6400010,P6400038,1,19,3,-15.76671602,35.0133639,1028.1999511719,5,0
64,H6400011,P6400024,1,22,3,-15.76708538,35.01392912,1019.4000244141,3,0
64,H6400013,P6400027,2,20,3,-15.76602438,35.01318175,1021.0999755859,5,0
64,H6400013,P6400026,1,25,3,-15.76602438,35.01318175,1021.0999755859,5,0
64,H6400013,P6400028,2,22,3,-15.76602438,35.01318175,1021.0999755859,5,0
64,H6400014,P6400029,2,32,2,-15.76599633,35.01236231,1012.0999755859,5,0
64,H6400015,P6400031,2,33,3,-15.76601151,35.01212476,1019.799987793,5,0
64,H6400022,P6400135,2,36,2,-15.76617069,35.01091665,1014.799987793,28,0
64,H6400022,P6400134,1,36,3,-15.76617069,35.01091665,1014.799987793,28,0
64,H6400023,P6400173,1,45,3,-15.76602563,35.01095877,1022.0999755859,9,0
64,H6400023,P6400139,2,20,3,-15.76602563,35.01095877,1022.0999755859,9,0
64,H6400023,P6400137,2,18,3,-15.76602563,35.01095877,1022.0999755859,9,0
64,H6400023,P6400144,1,26,3,-15.76602563,35.01095877,1022.0999755859,9,0
64,H6400023,P6400138,2,39,3,-15.76602563,35.01095877,1022.0999755859,9,0
64,H6400024,P6400141,2,20,3,-15.7661793,35.01052503,1016.5999755859,53,0
64,H6400024,P6400140,2,41,3,-15.7661793,35.01052503,1016.5999755859,53,0
64,H6400025,P6400143,1,22,3,-15.76678976,35.01141937,1016.0999755859,11,0
64,H6400025,P6400142,2,26,3,-15.76678976,35.01141937,1016.0999755859,11,0
64,H6400025,P6400145,2,24,3,-15.76678976,35.01141937,1016.0999755859,11,0
64,H6400025,P6400194,1,32,3,-15.76678976,35.01141937,1016.0999755859,11,0
64,H6400026,P6400167,2,43,3,-15.76738187,35.01126088,1017.700012207,48,0
64,H6400026,P6400166,1,45,3,-15.76738187,35.01126088,1017.700012207,48,0
64,H6400027,P6400190,2,27,3,-15.76576033,35.00927433,1016.299987793,5,0
64,H6400032,P6400154,2,40,3,-15.75924208,35.01310719,952.5,9,0
64,H6400032,P6400155,2,19,3,-15.75924208,35.01310719,952.5,9,0
64,H6400034,P6400157,2,35,3,-15.76410402,35.00953406,1007.799987793,5,0
64,H6400034,P6400168,1,39,3,-15.76410402,35.00953406,1007.799987793,5,0
64,H6400037,P6400163,2,23,3,-15.76323679,35.00915083,995.4000244141,5,0
64,H6400037,P6400161,1,27,3,-15.76323679,35.00915083,995.4000244141,5,0
64,H6400037,P6400162,1,24,3,-15.76323679,35.00915083,995.4000244141,5,0
64,H6400038,P6400196,2,42,3,-15.76576295,35.01202561,1021.9000244141,5,0
64,H6400038,P6400198,1,25,3,-15.76576295,35.01202561,1021.9000244141,5,0
64,H6400039,P6400192,2,29,3,-15.76571581,35.01255955,1002.5,5,0
64,H6400039,P6400165,1,36,3,-15.76571581,35.01255955,1002.5,5,0
64,H6400045,P6400111,2,53,3,-15.76422209,35.01155294,996.799987793,5,0
64,H6400046,P6400213,2,37,3,-15.76289316,35.01143094,978,9,0
64,H6400046,P6400113,2,28,3,-15.76289316,35.01143094,978,9,0
64,H6400047,P6400114,1,23,3,-15.76276046,35.01114564,1008.5,5,0
64,H6400048,P6400117,2,18,3,-15.76320648,35.01090897,981.0999755859,5,0
64,H6400048,P6400116,2,45,2,-15.76320648,35.01090897,981.0999755859,5,0
64,H6400049,P6400119,1,18,3,-15.76324985,35.01306058,982.4000244141,25,0
64,H6400049,P6400212,2,21,3,-15.76324985,35.01306058,982.4000244141,25,0
64,H6400049,P6400118,2,38,3,-15.76324985,35.01306058,982.4000244141,25,0
64,H6400051,P6400121,2,30,3,-15.76238031,35.01179353,977.700012207,9,0
64,H6400052,P6400122,2,28,3,-15.76239275,35.01179656,991.5999755859,13,0
64,H6400052,P6400123,1,28,3,-15.76239275,35.01179656,991.5999755859,13,0
64,H6400053,P6400222,2,31,2,-15.76558904,35.01323284,995.5999755859,6,0
64,H6400055,P6400224,2,35,3,-15.76530592,35.01350478,1012.5999755859,7,0
64,H6400057,P6400226,1,18,3,-15.76457581,35.01310654,975.700012207,21,0
64,H6400062,P6400107,2,19,3,-15.76363563,35.01230164,976.299987793,10,0
64,H6400062,P6400106,2,42,3,-15.76363563,35.01230164,976.299987793,10,0
64,H6400064,P6400085,2,63,2,-15.7683212,35.01096506,1001.9000244141,13,0
64,H6400065,P6400086,1,38,3,-15.7683757,35.01131388,1013.299987793,13,0
64,H6400067,P6400172,1,33,3,-15.76808842,35.01123022,1013,11,0
64,H6400067,P6400088,1,23,3,-15.76808842,35.01123022,1013,11,0
64,H6400068,P6400089,2,34,3,-15.76775849,35.01128678,1017.299987793,13,0
64,H6400069,P6400090,1,38,3,-15.76780445,35.01085689,1010.9000244141,13,0
64,H6400070,P6400091,1,34,3,-15.76769824,35.01086166,1009.9000244141,11,0
64,H6400070,P6400092,2,30,2,-15.76769824,35.01086166,1009.9000244141,11,0
64,H6400071,P6400095,2,19,3,-15.76859346,35.0122888,1017,8,0
64,H6400071,P6400094,2,75,3,-15.76859346,35.0122888,1017,8,0
64,H6400071,P6400093,1,76,3,-15.76859346,35.0122888,1017,8,0
64,H6400072,P6400096,2,47,3,-15.7684462,35.01263852,1022.0999755859,14,0
64,H6400073,P6400097,2,27,3,-15.76858581,35.01277254,1026.5,14,0
64,H6400092,P6400115,2,25,3,-15.76307304,35.01070534,981.5,5,0
64,H6400092,P6400217,1,37,3,-15.76307304,35.01070534,981.5,5,0
64,H6400093,P6400211,2,28,3,-15.76055897,35.01285385,957.9000244141,7,0
64,H6400093,P6400125,1,77,3,-15.76055897,35.01285385,957.9000244141,7,0
64,H6400093,P6400124,2,63,3,-15.76055897,35.01285385,957.9000244141,7,0
64,H6400094,P6400055,1,20,3,-15.75990019,35.01354079,961.5999755859,25,0
64,H6400095,P6400043,2,38,3,-15.75971484,35.01372064,960.799987793,9,0
64,H6400095,P6400044,1,46,3,-15.75971484,35.01372064,960.799987793,9,0
64,H6400097,P6400215,1,19,3,-15.76550769,35.01167551,1019.700012207,5,0
64,H6400097,P6400053,2,30,3,-15.76550769,35.01167551,1019.700012207,5,0
64,H6400098,P6400051,2,37,3,-15.76536417,35.01251912,1008.0999755859,5,0
64,H6400098,P6400054,1,23,3,-15.76536417,35.01251912,1008.0999755859,5,0
64,H6400098,P6400052,2,42,3,-15.76536417,35.01251912,1008.0999755859,5,0
64,H6400098,P6400049,2,18,3,-15.76536417,35.01251912,1008.0999755859,5,0
64,H6400099,P6400050,2,30,3,-15.76611062,35.01268712,1014.5,5,0
64,H6400106,P6400236,1,70,3,-15.76536196,35.01079553,989.799987793,5,0
64,H6400106,P6400253,2,55,3,-15.76536196,35.01079553,989.799987793,5,0
64,H6400107,P6400254,2,27,2,-15.76486889,35.01000068,995,5,0
64,H6400108,P6400234,1,35,4,-15.76444126,35.01029269,988.200012207,4,0
64,H6400109,P6400256,2,34,3,-15.76393937,35.01060315,994.700012207,5,0
64,H6400110,P6400264,2,39,2,-15.76366357,35.01042002,982.0999755859,5,0
64,H6400112,P6400259,1,23,3,-15.76331833,35.01060741,956.799987793,5,0
64,H6400112,P6400260,2,39,3,-15.76331833,35.01060741,956.799987793,5,0
64,H6400113,P6400261,2,32,3,-15.7639153,35.00951967,999,12,0
64,H6400113,P6400233,1,42,3,-15.7639153,35.00951967,999,12,0
64,H6400114,P6400262,1,32,3,-15.76408669,35.00923215,992.700012207,10,0
64,H6400114,P6400263,2,28,3,-15.76408669,35.00923215,992.700012207,10,0
64,H6400115,P6400265,2,27,3,-15.76403732,35.00960828,983.9000244141,5,0
64,H6400115,P6400235,1,34,3,-15.76403732,35.00960828,983.9000244141,5,0
64,H6400116,P6400266,2,32,3,-15.76375469,35.00837242,995.5999755859,9,0
64,H6400117,P6400268,2,22,3,-15.76457683,35.00933046,998.5999755859,8,0
64,H6400117,P6400270,1,20,3,-15.76457683,35.00933046,998.5999755859,8,0
64,H6400117,P6400267,1,65,3,-15.76457683,35.00933046,998.5999755859,8,0
64,H6400117,P6400269,2,22,3,-15.76457683,35.00933046,998.5999755859,8,0
64,H6400118,P6400271,1,49,2,-15.76308715,35.00909941,983.4000244141,5,0
64,H6400118,P6400232,1,23,3,-15.76308715,35.00909941,983.4000244141,5,0
64,H6400118,P6400273,2,24,3,-15.76308715,35.00909941,983.4000244141,5,0
64,H6400118,P6400272,2,33,3,-15.76308715,35.00909941,983.4000244141,5,0
64,H6400127,P6400100,1,47,3,-15.76908436,35.0125813,1030.5,13,0
64,H6400127,P6400101,2,37,3,-15.76908436,35.0125813,1030.5,13,0
64,H6400128,P6400102,2,35,3,-15.76906424,35.01308111,1039.9000244141,5,0
64,H6400129,P6400104,2,27,3,-15.76887301,35.01328822,1039.1999511719,12,0
64,H6400129,P6400103,1,32,3,-15.76887301,35.01328822,1039.1999511719,12,0
64,H6400130,P6400105,1,34,3,-15.7693989,35.0131651,1043.4000244141,10,0
64,H6400131,P6400169,1,27,3,-15.76951687,35.01357916,1065.5999755859,12,0
64,H6400132,P6400171,2,56,3,-15.76847777,35.01238475,1048.8000488281,13,0
64,H6400139,P6400203,1,23,3,-15.76721304,35.01121754,1026.0999755859,10,0
64,H6400139,P6400202,2,42,2,-15.76721304,35.01121754,1026.0999755859,10,0
64,H6400140,P6400205,2,43,3,-15.76691381,35.01040798,1027.1999511719,6,0
64,H6400140,P6400193,2,18,3,-15.76691381,35.01040798,1027.1999511719,6,0
64,H6400141,P6400206,1,35,3,-15.76708193,35.01017286,1011.9000244141,5,0
64,H6400141,P6400207,2,21,3,-15.76708193,35.01017286,1011.9000244141,5,0
64,H6400142,P6400208,1,63,3,-15.76608876,35.00989838,1005.4000244141,5,0
64,H6400143,P6400199,1,28,3,-15.76599244,35.01032885,1010.700012207,24,0
64,H6400143,P6400197,1,45,3,-15.76599244,35.01032885,1010.700012207,24,0
64,H6400144,P6400210,2,22,3,-15.76606296,35.01065541,1003.5999755859,246,0
64,H6400145,P6400128,2,21,2,-15.7660957,35.01063588,1010.9000244141,9,0
64,H6400145,P6400136,1,19,3,-15.7660957,35.01063588,1010.9000244141,9,0
64,H6400145,P6400127,1,32,3,-15.7660957,35.01063588,1010.9000244141,9,0
64,H6400146,P6400146,1,56,3,-15.76626348,35.01089196,1035.5,30,0
64,H6400146,P6400131,2,38,2,-15.76626348,35.01089196,1035.5,30,0
64,H6400146,P6400130,1,59,3,-15.76626348,35.01089196,1035.5,30,0
64,H6400146,P6400147,2,20,3,-15.76626348,35.01089196,1035.5,30,0
64,H6400146,P6400129,1,54,3,-15.76626348,35.01089196,1035.5,30,0
64,H6400147,P6400195,1,45,3,-15.76631018,35.01093668,1013.9000244141,9,0
64,H6400147,P6400200,2,43,3,-15.76631018,35.01093668,1013.9000244141,9,0
64,H6400147,P6400133,2,24,3,-15.76631018,35.01093668,1013.9000244141,9,0
64,H6400147,P6400132,2,19,3,-15.76631018,35.01093668,1013.9000244141,9,0
64,H6400150,P6400150,2,38,2,-15.75939969,35.01240544,957.200012207,13,0
64,H6400152,P6400153,2,20,3,-15.75922185,35.01289264,962.5999755859,12,0
64,H6400152,P6400152,1,43,3,-15.75922185,35.01289264,962.5999755859,12,0
65,H6500001,P6500001,2,20,2,-15.75919818,35.00579524,934.4000244141,19,0
65,H6500001,P6500002,2,23,3,-15.75919818,35.00579524,934.4000244141,19,0
65,H6500001,P6500047,1,34,2,-15.75919818,35.00579524,934.4000244141,19,0
65,H6500001,P6500003,1,19,3,-15.75919818,35.00579524,934.4000244141,19,0
65,H6500002,P6500004,2,34,3,-15.75896082,35.00479211,941.0999755859,16,0
65,H6500002,P6500014,1,33,3,-15.75896082,35.00479211,941.0999755859,16,0
65,H6500004,P6500009,2,22,3,-15.75985775,35.00485998,931.4000244141,21,0
65,H6500004,P6500007,2,26,3,-15.75985775,35.00485998,931.4000244141,21,0
65,H6500005,P6500020,1,19,3,-15.75909406,35.00410321,916.9000244141,16,0
65,H6500005,P6500010,2,23,3,-15.75909406,35.00410321,916.9000244141,16,0
65,H6500005,P6500015,1,41,3,-15.75909406,35.00410321,916.9000244141,16,0
65,H6500006,P6500012,2,22,3,-15.75841941,35.00379719,926.299987793,7,0
65,H6500006,P6500013,2,24,3,-15.75841941,35.00379719,926.299987793,7,0
65,H6500006,P6500011,2,52,3,-15.75841941,35.00379719,926.299987793,7,0
65,H6500006,P6500019,1,21,3,-15.75841941,35.00379719,926.299987793,7,0
65,H6500007,P6500043,2,22,3,-15.75837669,35.00454551,923,15,0
65,H6500008,P6500021,1,20,3,-15.75753421,35.00430828,909.0999755859,10,0
65,H6500008,P6500046,1,21,3,-15.75753421,35.00430828,909.0999755859,10,0
65,H6500008,P6500049,1,21,3,-15.75753421,35.00430828,909.0999755859,10,0
65,H6500008,P6500018,1,21,3,-15.75753421,35.00430828,909.0999755859,10,0
65,H6500021,P6500075,2,53,3,-15.75932909,35.00417062,923.299987793,37,0
65,H6500021,P6500079,1,29,3,-15.75932909,35.00417062,923.299987793,37,0
65,H6500021,P6500074,2,41,2,-15.75932909,35.00417062,923.299987793,37,0
65,H6500021,P6500073,2,24,3,-15.75932909,35.00417062,923.299987793,37,0
65,H6500043,P6500211,2,34,2,-15.75865412,35.00865048,936.200012207,18,0
65,H6500045,P6500223,1,25,3,-15.75878442,35.00959533,955.799987793,5,0
65,H6500045,P6500214,2,23,3,-15.75878442,35.00959533,955.799987793,5,0
65,H6500046,P6500215,2,41,3,-15.7588558,35.00932968,968.200012207,7,0
65,H6500046,P6500216,1,51,3,-15.7588558,35.00932968,968.200012207,7,0
65,H6500047,P6500092,1,19,3,-15.75783797,35.00972699,955.200012207,7,0
65,H6500047,P6500091,1,19,3,-15.75783797,35.00972699,955.200012207,7,0
65,H6500047,P6500220,2,64,3,-15.75783797,35.00972699,955.200012207,7,0
65,H6500047,P6500217,2,25,3,-15.75783797,35.00972699,955.200012207,7,0
65,H6500047,P6500094,1,19,3,-15.75783797,35.00972699,955.200012207,7,0
65,H6500047,P6500093,1,19,3,-15.75783797,35.00972699,955.200012207,7,0
65,H6500048,P6500222,2,40,3,-15.75135375,35.00883424,903.9000244141,5,0
65,H6500049,P6500227,2,25,3,-15.76199343,35.00689572,950.200012207,5,0
65,H6500050,P6500229,2,24,3,-15.75225099,35.00903137,920.0999755859,6,0
65,H6500050,P6500228,2,26,3,-15.75225099,35.00903137,920.0999755859,6,0
65,H6500050,P6500230,2,43,3,-15.75225099,35.00903137,920.0999755859,6,0
65,H6500061,P6500269,1,19,3,-15.76183983,35.00961735,984,21,0
65,H6500062,P6500189,1,33,3,-15.76266179,35.0090173,998.5999755859,43,0
65,H6500062,P6500266,2,20,3,-15.76266179,35.0090173,998.5999755859,43,0
65,H6500063,P6500265,2,28,3,-15.76277467,35.00899623,998.4000244141,110,0
65,H6500065,P6500066,2,52,3,-15.75898772,35.00473441,942.5,23,0
65,H6500066,P6500067,1,23,3,-15.75931223,35.00427584,938.299987793,17,0
65,H6500066,P6500068,2,20,3,-15.75931223,35.00427584,938.299987793,17,0
65,H6500066,P6500069,2,29,3,-15.75931223,35.00427584,938.299987793,17,0
65,H6500067,P6500071,2,22,3,-15.75975361,35.00491071,936.5,21,0
65,H6500067,P6500279,1,24,3,-15.75975361,35.00491071,936.5,21,0
65,H6500067,P6500083,1,22,3,-15.75975361,35.00491071,936.5,21,0
65,H6500068,P6500076,2,22,3,-15.75833005,35.00367578,924,4,0
65,H6500069,P6500274,2,35,3,-15.75852684,35.00493155,955.200012207,13,0
65,H6500069,P6500275,2,24,3,-15.75852684,35.00493155,955.200012207,13,0
65,H6500069,P6500084,1,24,3,-15.75852684,35.00493155,955.200012207,13,0
65,H6500070,P6500080,2,30,3,-15.7584134,35.00412898,914.799987793,7,0
65,H6500070,P6500082,2,28,3,-15.7584134,35.00412898,914.799987793,7,0
65,H6500070,P6500081,1,31,3,-15.7584134,35.00412898,914.799987793,7,0
65,H6500070,P6500277,1,31,3,-15.7584134,35.00412898,914.799987793,7,0
65,H6500071,P6500284,1,20,3,-15.75769699,35.00365595,906.299987793,18,0
65,H6500071,P6500280,2,20,3,-15.75769699,35.00365595,906.299987793,18,0
65,H6500071,P6500285,2,40,4,-15.75769699,35.00365595,906.299987793,18,0
65,H6500074,P6500272,1,21,3,-15.76072869,35.00800283,937.5,8,0
65,H6500075,P6500267,1,19,3,-15.76100324,35.00842702,959.5999755859,10,0
65,H6500075,P6500233,2,34,3,-15.76100324,35.00842702,959.5999755859,10,0
65,H6500075,P6500234,1,20,3,-15.76100324,35.00842702,959.5999755859,10,0
65,H6500076,P6500273,1,24,3,-15.76089235,35.00836797,950.299987793,40,0
65,H6500076,P6500235,2,25,3,-15.76089235,35.00836797,950.299987793,40,0
65,H6500076,P6500236,2,30,3,-15.76089235,35.00836797,950.299987793,40,0
65,H6500077,P6500271,2,45,2,-15.76094722,35.00881356,960.700012207,16,0
65,H6500078,P6500253,2,39,3,-15.75757889,35.00660751,934.299987793,5,0
65,H6500078,P6500254,2,19,3,-15.75757889,35.00660751,934.299987793,5,0
65,H6500079,P6500262,1,22,3,-15.76123448,35.0091204,989.5,35,0
65,H6500079,P6500257,1,20,3,-15.76123448,35.0091204,989.5,35,0
65,H6500079,P6500256,2,55,3,-15.76123448,35.0091204,989.5,35,0
65,H6500080,P6500270,1,26,3,-15.76088413,35.009638,964.5999755859,89,0
65,H6500080,P6500258,1,30,3,-15.76088413,35.009638,964.5999755859,89,0
65,H6500080,P6500259,2,30,3,-15.76088413,35.009638,964.5999755859,89,0
65,H6500081,P6500261,2,26,3,-15.76075997,35.01058332,971,13,0
65,H6500082,P6500263,2,32,3,-15.76275612,35.00885003,986.799987793,35,0
65,H6500085,P6500086,2,21,3,-15.75657142,35.00627791,916.4000244141,5,0
65,H6500085,P6500085,2,32,2,-15.75657142,35.00627791,916.4000244141,5,0
65,H6500085,P6500116,1,33,3,-15.75657142,35.00627791,916.4000244141,5,0
65,H6500085,P6500087,2,26,3,-15.75657142,35.00627791,916.4000244141,5,0
65,H6500086,P6500088,2,27,2,-15.75611246,35.00638517,922.4000244141,21,0
65,H6500087,P6500089,2,22,3,-15.75649932,35.00544761,931.200012207,10,0
65,H6500087,P6500090,2,24,3,-15.75649932,35.00544761,931.200012207,10,0
65,H6500088,P6500097,2,67,2,-15.75898015,35.00894206,928.9000244141,28,0
65,H6500088,P6500096,2,38,3,-15.75898015,35.00894206,928.9000244141,28,0
65,H6500089,P6500098,2,20,3,-15.75913805,35.01045476,965.799987793,6,0
65,H6500090,P6500100,2,40,3,-15.75809758,35.01011369,948.4000244141,26,0
65,H6500090,P6500102,2,23,3,-15.75809758,35.01011369,948.4000244141,26,0
65,H6500090,P6500101,2,25,3,-15.75809758,35.01011369,948.4000244141,26,0
65,H6500090,P6500103,2,21,3,-15.75809758,35.01011369,948.4000244141,26,0
65,H6500090,P6500099,2,48,3,-15.75809758,35.01011369,948.4000244141,26,0
65,H6500091,P6500112,2,20,3,-15.75770703,35.01028271,957.299987793,13,0
65,H6500091,P6500114,1,22,3,-15.75770703,35.01028271,957.299987793,13,0
65,H6500092,P6500105,2,24,3,-15.75803648,35.01091756,944.200012207,11,0
65,H6500092,P6500127,2,39,3,-15.75803648,35.01091756,944.200012207,11,0
65,H6500093,P6500128,1,20,3,-15.75803434,35.01091314,941.700012207,5,0
65,H6500093,P6500129,2,51,3,-15.75803434,35.01091314,941.700012207,5,0
65,H6500093,P6500130,2,21,3,-15.75803434,35.01091314,941.700012207,5,0
65,H6500093,P6500131,2,45,3,-15.75803434,35.01091314,941.700012207,5,0
65,H6500094,P6500132,2,22,3,-15.75853791,35.01138645,953.0999755859,10,0
65,H6500095,P6500133,2,38,3,-15.75894253,35.0114325,947.9000244141,7,0
65,H6500096,P6500134,2,42,3,-15.7591529,35.01166582,948.799987793,12,0
65,H6500096,P6500135,1,47,3,-15.7591529,35.01166582,948.799987793,12,0
65,H6500096,P6500141,1,19,3,-15.7591529,35.01166582,948.799987793,12,0
65,H6500096,P6500121,1,21,3,-15.7591529,35.01166582,948.799987793,12,0
65,H6500097,P6500137,2,21,3,-15.75872108,35.01102747,964,14,0
65,H6500098,P6500139,2,35,2,-15.75874172,35.0107127,953.299987793,49,0
65,H6500099,P6500113,1,21,3,-15.75731033,35.00774914,928.700012207,14,0
65,H6500099,P6500106,2,42,3,-15.75731033,35.00774914,928.700012207,14,0
65,H6500099,P6500120,2,19,3,-15.75731033,35.00774914,928.700012207,14,0
65,H6500100,P6500107,2,23,3,-15.75686249,35.0078386,934.299987793,5,0
65,H6500100,P6500118,1,21,3,-15.75686249,35.0078386,934.299987793,5,0
65,H6500100,P6500115,2,23,3,-15.75686249,35.0078386,934.299987793,5,0
65,H6500101,P6500108,1,23,3,-15.75745978,35.00856756,944.700012207,9,0
65,H6500101,P6500117,1,19,3,-15.75745978,35.00856756,944.700012207,9,0
65,H6500102,P6500111,2,25,3,-15.75694926,35.00929591,937.9000244141,5,0
65,H6500102,P6500110,2,27,3,-15.75694926,35.00929591,937.9000244141,5,0
65,H6500102,P6500109,2,19,3,-15.75694926,35.00929591,937.9000244141,5,0
65,H6500106,P6500239,1,19,3,-15.75733476,35.00688141,950.799987793,69,0
65,H6500106,P6500238,1,57,3,-15.75733476,35.00688141,950.799987793,69,0
65,H6500108,P6500241,2,32,3,-15.75179209,35.00877096,916.700012207,12,0
65,H6500108,P6500023,2,25,3,-15.75179209,35.00877096,916.700012207,12,0
65,H6500109,P6500026,1,20,3,-15.76208454,35.00674094,953.799987793,5,0
65,H6500109,P6500037,1,21,3,-15.76208454,35.00674094,953.799987793,5,0
65,H6500109,P6500027,1,22,3,-15.76208454,35.00674094,953.799987793,5,0
65,H6500110,P6500030,2,26,3,-15.75195156,35.00841344,895,5,0
65,H6500110,P6500031,2,29,3,-15.75195156,35.00841344,895,5,0
65,H6500110,P6500028,1,31,3,-15.75195156,35.00841344,895,5,0
65,H6500110,P6500029,2,30,3,-15.75195156,35.00841344,895,5,0
65,H6500111,P6500032,2,33,3,-15.76297052,35.00630326,951.700012207,6,0
65,H6500111,P6500039,1,20,3,-15.76297052,35.00630326,951.700012207,6,0
65,H6500111,P6500040,2,46,3,-15.76297052,35.00630326,951.700012207,6,0
65,H6500112,P6500041,2,21,3,-15.76341974,35.00679213,975.5999755859,10,0
65,H6500113,P6500034,2,40,2,-15.76377023,35.00715868,982,10,0
65,H6500113,P6500035,2,24,2,-15.76377023,35.00715868,982,10,0
65,H6500113,P6500036,2,23,3,-15.76377023,35.00715868,982,10,0
65,H6500114,P6500042,2,23,3,-15.75665111,35.00510873,930.5999755859,10,0
65,H6500114,P6500242,1,24,3,-15.75665111,35.00510873,930.5999755859,10,0
65,H6500127,P6500159,1,38,3,-15.75815689,35.00659337,934.799987793,5,0
65,H6500127,P6500169,2,36,3,-15.75815689,35.00659337,934.799987793,5,0
65,H6500128,P6500190,1,23,3,-15.75821316,35.00644191,942.4000244141,4,0
65,H6500128,P6500191,2,22,3,-15.75821316,35.00644191,942.4000244141,4,0
65,H6500130,P6500196,1,19,3,-15.75858128,35.00720386,940.0999755859,25,0
65,H6500130,P6500192,1,48,2,-15.75858128,35.00720386,940.0999755859,25,0
65,H6500131,P6500171,2,20,3,-15.75886415,35.00735385,940.5999755859,4,0
65,H6500132,P6500193,1,77,3,-15.75888912,35.00740706,944.299987793,13,0
65,H6500133,P6500173,2,22,3,-15.75905076,35.00736013,943.799987793,5,0
65,H6500135,P6500174,1,31,3,-15.75876603,35.0075034,937.200012207,7,0
65,H6500135,P6500176,2,22,3,-15.75876603,35.0075034,937.200012207,7,0
65,H6500135,P6500195,2,25,3,-15.75876603,35.0075034,937.200012207,7,0
65,H6500136,P6500197,1,38,3,-15.75814126,35.00741362,946.4000244141,11,0
65,H6500136,P6500198,2,30,3,-15.75814126,35.00741362,946.4000244141,11,0
65,H6500136,P6500168,1,22,3,-15.75814126,35.00741362,946.4000244141,11,0
65,H6500137,P6500175,2,26,3,-15.75815003,35.00727814,947.799987793,5,0
65,H6500138,P6500200,1,20,3,-15.7592602,35.00747053,942.5,5,0
